dataset,model,seed,degree,risk,score,is_member
Cora,GraphSAGE,42,1,0.35504886507987976,0.9999315738677979,1
Cora,GraphSAGE,42,3,0.534201979637146,0.998245120048523,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.9984820485115051,1
Cora,GraphSAGE,42,7,0.16309912502765656,0.9778631925582886,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.9874616265296936,1
Cora,GraphSAGE,42,3,0.319218248128891,0.9997773766517639,1
Cora,GraphSAGE,42,4,0.22605863213539124,0.999980092048645,0
Cora,GraphSAGE,42,6,0.1298278421163559,0.9999384880065918,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.999956488609314,1
Cora,GraphSAGE,42,5,0.16872964799404144,0.9976997971534729,0
Cora,GraphSAGE,42,5,0.16872964799404144,0.9982159733772278,0
Cora,GraphSAGE,42,3,0.1758957952260971,0.999354898929596,1
Cora,GraphSAGE,42,1,0.57003253698349,0.9992388486862183,1
Cora,GraphSAGE,42,4,0.44104233384132385,0.9961584210395813,0
Cora,GraphSAGE,42,10,0.17915309965610504,0.9993396401405334,1
Cora,GraphSAGE,42,6,0.058166585862636566,0.9521401524543762,0
Cora,GraphSAGE,42,1,0.57003253698349,0.9999994039535522,0
Cora,GraphSAGE,42,2,0.49837133288383484,0.999948263168335,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9999874830245972,1
Cora,GraphSAGE,42,1,1.0,0.9982022047042847,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.9956963062286377,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.9709964394569397,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.9963996410369873,0
Cora,GraphSAGE,42,3,0.319218248128891,0.9998838901519775,1
Cora,GraphSAGE,42,4,0.47687292098999023,0.9999539852142334,0
Cora,GraphSAGE,42,3,0.319218248128891,0.9813135862350464,0
Cora,GraphSAGE,42,3,0.1758957952260971,0.9997420907020569,1
Cora,GraphSAGE,42,7,0.5316426157951355,0.23485614359378815,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.7559950351715088,0
Cora,GraphSAGE,42,3,0.1758957952260971,0.9955244064331055,1
Cora,GraphSAGE,42,1,0.57003253698349,0.8862682580947876,0
Cora,GraphSAGE,42,4,0.11856676638126373,0.9999920129776001,1
Cora,GraphSAGE,42,3,0.319218248128891,0.9966945648193359,1
Cora,GraphSAGE,42,3,0.24755699932575226,0.9604958891868591,0
Cora,GraphSAGE,42,2,0.49837133288383484,0.9999912977218628,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.3939424157142639,0
Cora,GraphSAGE,42,4,0.22605863213539124,0.1465703845024109,0
Cora,GraphSAGE,42,1,0.57003253698349,0.9967327117919922,1
Cora,GraphSAGE,42,4,0.5485342144966125,0.6774903535842896,0
Cora,GraphSAGE,42,7,0.3166589140892029,0.999150276184082,1
Cora,GraphSAGE,42,2,0.49837133288383484,0.9980717897415161,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9996533393859863,0
Cora,GraphSAGE,42,4,0.7635179758071899,0.9777584075927734,1
Cora,GraphSAGE,42,1,0.57003253698349,0.9999966621398926,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9970597624778748,1
Cora,GraphSAGE,42,2,0.49837133288383484,0.9992789626121521,1
Cora,GraphSAGE,42,4,0.11856676638126373,0.9994297623634338,1
Cora,GraphSAGE,42,7,0.22452305257320404,0.9999871253967285,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.9853984117507935,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.9998492002487183,0
Cora,GraphSAGE,42,6,0.34481149911880493,0.9999760389328003,1
Cora,GraphSAGE,42,6,0.058166585862636566,0.9998583793640137,1
Cora,GraphSAGE,42,6,0.1298278421163559,0.9999642372131348,0
Cora,GraphSAGE,42,5,0.08273614943027496,0.985941469669342,0
Cora,GraphSAGE,42,5,0.38371336460113525,0.9993277788162231,1
Cora,GraphSAGE,42,4,0.22605863213539124,0.999987006187439,1
Cora,GraphSAGE,42,3,0.24755699932575226,0.9999961853027344,1
Cora,GraphSAGE,42,2,0.49837133288383484,0.9999840259552002,1
Cora,GraphSAGE,42,5,0.3407166004180908,0.9995819926261902,0
Cora,GraphSAGE,42,5,0.08273614943027496,0.9987504482269287,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.9985771179199219,1
Cora,GraphSAGE,42,3,0.24755699932575226,0.9996566772460938,1
Cora,GraphSAGE,42,4,0.11856676638126373,0.981593668460846,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9997797608375549,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.999881386756897,1
Cora,GraphSAGE,42,7,0.30642154812812805,0.9792298674583435,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9992281198501587,1
Cora,GraphSAGE,42,4,0.22605863213539124,0.999001681804657,1
Cora,GraphSAGE,42,4,0.22605863213539124,0.9970003962516785,0
Cora,GraphSAGE,42,13,0.18731434643268585,0.9980002045631409,0
Cora,GraphSAGE,42,5,0.16872964799404144,0.9846807718276978,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.9999285936355591,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9999963045120239,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.9999891519546509,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9973461627960205,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.9919439554214478,0
Cora,GraphSAGE,42,4,0.22605863213539124,0.9975206255912781,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.990791916847229,1
Cora,GraphSAGE,42,5,0.08273614943027496,0.8670957088470459,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9982578158378601,0
Cora,GraphSAGE,42,4,0.11856676638126373,0.9952893257141113,1
Cora,GraphSAGE,42,3,0.24755699932575226,0.9999959468841553,1
Cora,GraphSAGE,42,4,0.22605863213539124,0.9750072956085205,0
Cora,GraphSAGE,42,4,0.22605863213539124,0.9996247291564941,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.9989010095596313,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9991231560707092,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9971522092819214,0
Cora,GraphSAGE,42,3,0.1758957952260971,0.9998074173927307,0
Cora,GraphSAGE,42,4,0.47687292098999023,0.9973828196525574,1
Cora,GraphSAGE,42,7,0.34737086296081543,0.9998451471328735,0
Cora,GraphSAGE,42,4,0.11856676638126373,0.9999414682388306,0
Cora,GraphSAGE,42,4,0.5485342144966125,0.990103006362915,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.9993664622306824,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9956621527671814,1
Cora,GraphSAGE,42,4,0.11856676638126373,0.23767191171646118,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9993003606796265,0
Cora,GraphSAGE,42,11,0.07817590236663818,0.9994899034500122,0
Cora,GraphSAGE,42,2,0.49837133288383484,0.9998958110809326,0
Cora,GraphSAGE,42,4,0.11856676638126373,0.8296501636505127,0
Cora,GraphSAGE,42,4,0.11856676638126373,0.9992443323135376,0
Cora,GraphSAGE,42,9,0.11140066385269165,0.9275426864624023,0
Cora,GraphSAGE,42,3,0.1758957952260971,0.9986560344696045,1
Cora,GraphSAGE,42,6,0.6314564943313599,0.3569812774658203,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.9997691512107849,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9956637024879456,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9695271849632263,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.7351106405258179,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9997345805168152,0
Cora,GraphSAGE,42,23,0.11124485731124878,0.9991299510002136,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9397019147872925,0
Cora,GraphSAGE,42,6,0.34481149911880493,0.9920775294303894,1
Cora,GraphSAGE,42,4,0.22605863213539124,0.9999886751174927,1
Cora,GraphSAGE,42,4,0.11856676638126373,0.982180118560791,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9998899698257446,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.9998401403427124,0
Cora,GraphSAGE,42,4,0.11856676638126373,0.9880805015563965,0
Cora,GraphSAGE,42,6,0.058166585862636566,0.9782434701919556,0
Cora,GraphSAGE,42,2,0.49837133288383484,0.9020887613296509,0
Cora,GraphSAGE,42,7,0.22452305257320404,0.9998779296875,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9999881982803345,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9978712797164917,1
Cora,GraphSAGE,42,1,0.57003253698349,0.9967196583747864,0
Cora,GraphSAGE,42,3,0.24755699932575226,0.9697816967964172,1
Cora,GraphSAGE,42,3,0.319218248128891,0.999953031539917,0
Cora,GraphSAGE,42,3,0.534201979637146,0.9932695031166077,1
Cora,GraphSAGE,42,5,0.08273614943027496,0.9897270798683167,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9162783622741699,0
Cora,GraphSAGE,42,6,0.27315032482147217,0.9989420771598816,1
Cora,GraphSAGE,42,3,0.24755699932575226,0.9996781349182129,1
Cora,GraphSAGE,42,5,0.08273614943027496,0.9999910593032837,0
Cora,GraphSAGE,42,3,0.24755699932575226,0.9995044469833374,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9999951124191284,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.999962568283081,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.999991774559021,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.9993301630020142,1
Cora,GraphSAGE,42,2,0.49837133288383484,0.9983865022659302,1
Cora,GraphSAGE,42,1,0.57003253698349,0.9999911785125732,0
Cora,GraphSAGE,42,3,0.4625406861305237,0.999885082244873,1
Cora,GraphSAGE,42,6,0.27315032482147217,0.9937449097633362,0
Cora,GraphSAGE,42,4,0.6560260653495789,0.004000880289822817,0
Cora,GraphSAGE,42,4,0.22605863213539124,0.9999634027481079,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9999152421951294,0
Cora,GraphSAGE,42,4,0.11856676638126373,0.9876704216003418,0
Cora,GraphSAGE,42,3,0.1758957952260971,0.9616411328315735,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9955262541770935,1
Cora,GraphSAGE,42,26,0.3985355496406555,0.12643936276435852,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9996662139892578,1
Cora,GraphSAGE,42,4,0.22605863213539124,0.9998668432235718,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.9997773766517639,0
Cora,GraphSAGE,42,3,0.24755699932575226,0.9938726425170898,1
Cora,GraphSAGE,42,15,0.09527687728404999,0.9999641180038452,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9979228377342224,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.8949137926101685,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.14498649537563324,0
Cora,GraphSAGE,42,4,0.22605863213539124,0.9996261596679688,1
Cora,GraphSAGE,42,4,0.6560260653495789,0.0019220493268221617,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.9997748732566833,1
Cora,GraphSAGE,42,3,0.24755699932575226,0.9978225231170654,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9999891519546509,0
Cora,GraphSAGE,42,3,0.24755699932575226,0.42699548602104187,0
Cora,GraphSAGE,42,6,0.058166585862636566,0.9996702671051025,0
Cora,GraphSAGE,42,3,0.1758957952260971,0.9999678134918213,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.998611569404602,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.9998389482498169,0
Cora,GraphSAGE,42,1,0.57003253698349,0.008662720210850239,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.999605119228363,1
Cora,GraphSAGE,42,3,0.319218248128891,0.7977570295333862,0
Cora,GraphSAGE,42,5,0.08273614943027496,0.992612361907959,0
Cora,GraphSAGE,42,5,0.3407166004180908,0.9997215867042542,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9901815056800842,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9998167157173157,1
Cora,GraphSAGE,42,3,0.319218248128891,0.999784529209137,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9999982118606567,1
Cora,GraphSAGE,42,8,0.080347441136837,0.9487066864967346,0
Cora,GraphSAGE,42,16,0.05786548927426338,0.9999960660934448,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9943130016326904,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9993569254875183,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.9994170665740967,1
Cora,GraphSAGE,42,6,0.20148907601833344,0.9997783303260803,0
Cora,GraphSAGE,42,1,0.57003253698349,0.9989053010940552,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.983722984790802,1
Cora,GraphSAGE,42,3,0.24755699932575226,0.9954814910888672,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.9967868328094482,0
Cora,GraphSAGE,42,3,0.6058632135391235,0.9917038679122925,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9997796416282654,1
Cora,GraphSAGE,42,5,0.3407166004180908,0.9999510049819946,1
Cora,GraphSAGE,42,4,0.11856676638126373,0.9999237060546875,1
Cora,GraphSAGE,42,8,0.1878392994403839,0.9999264478683472,1
Cora,GraphSAGE,42,1,1.0,0.9811022877693176,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9978674650192261,0
Cora,GraphSAGE,42,3,0.24755699932575226,0.9992523789405823,0
Cora,GraphSAGE,42,1,1.0,0.8952726721763611,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9934645295143127,0
Cora,GraphSAGE,42,8,0.6178067922592163,0.1194143146276474,0
Cora,GraphSAGE,42,3,0.1758957952260971,0.9953533411026001,1
Cora,GraphSAGE,42,7,0.10167519748210907,0.9995455145835876,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9857132434844971,1
Cora,GraphSAGE,42,1,0.57003253698349,0.997836172580719,1
Cora,GraphSAGE,42,2,0.7133550643920898,0.9645732641220093,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9930190443992615,1
Cora,GraphSAGE,42,3,0.4625406861305237,0.9993401169776917,1
Cora,GraphSAGE,42,3,0.24755699932575226,0.9017122983932495,0
Cora,GraphSAGE,42,3,0.1758957952260971,0.9999880790710449,1
Cora,GraphSAGE,42,3,0.319218248128891,0.9949200749397278,1
Cora,GraphSAGE,42,2,0.7133550643920898,0.9969496130943298,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9997137188911438,1
Cora,GraphSAGE,42,8,0.2953311800956726,0.4142838716506958,0
Cora,GraphSAGE,42,3,0.319218248128891,0.9996718168258667,0
Cora,GraphSAGE,42,3,0.319218248128891,0.9999992847442627,1
Cora,GraphSAGE,42,9,0.1591748148202896,0.9999209642410278,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.9999692440032959,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.999997615814209,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9998798370361328,0
Cora,GraphSAGE,42,16,0.2613322138786316,0.9926355481147766,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.9890256524085999,0
Cora,GraphSAGE,42,5,0.2117263823747635,0.9936603903770447,1
Cora,GraphSAGE,42,3,0.319218248128891,0.9998637437820435,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9944498538970947,0
Cora,GraphSAGE,42,4,0.11856676638126373,0.9983287453651428,1
Cora,GraphSAGE,42,11,0.03908795490860939,0.9998302459716797,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.9648489356040955,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.5315461158752441,0
Cora,GraphSAGE,42,4,0.33355045318603516,0.9778998494148254,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.999594509601593,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9960836172103882,1
Cora,GraphSAGE,42,1,0.57003253698349,1.0,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.0025054553989320993,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9999784231185913,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.9236458539962769,0
Cora,GraphSAGE,42,3,0.6058632135391235,0.866802453994751,0
Cora,GraphSAGE,42,3,0.6058632135391235,0.9891357421875,1
Cora,GraphSAGE,42,3,0.24755699932575226,0.999955415725708,0
Cora,GraphSAGE,42,3,0.8925081491470337,0.05635787174105644,0
Cora,GraphSAGE,42,5,0.08273614943027496,0.9999672174453735,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.9914069175720215,0
Cora,GraphSAGE,42,4,0.47687292098999023,0.998458743095398,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.996736466884613,1
Cora,GraphSAGE,42,3,0.24755699932575226,0.9999908208847046,1
Cora,GraphSAGE,42,4,0.22605863213539124,0.997399091720581,1
Cora,GraphSAGE,42,2,0.49837133288383484,0.9930229187011719,0
Cora,GraphSAGE,42,7,0.7773383855819702,0.025637980550527573,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.5817492604255676,0
Cora,GraphSAGE,42,4,0.33355045318603516,0.996189296245575,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9998522996902466,0
Cora,GraphSAGE,42,4,0.22605863213539124,0.9999896287918091,0
Cora,GraphSAGE,42,4,0.22605863213539124,0.9970212578773499,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.9985669255256653,1
Cora,GraphSAGE,42,10,0.3879943788051605,0.9772071242332458,1
Cora,GraphSAGE,42,1,1.0,0.9659762382507324,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9994634985923767,0
Cora,GraphSAGE,42,4,0.22605863213539124,0.9945294260978699,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.999442994594574,1
Cora,GraphSAGE,42,1,0.57003253698349,0.9999538660049438,1
Cora,GraphSAGE,42,168,0.12418217211961746,0.9999402761459351,0
Cora,GraphSAGE,42,8,0.24158523976802826,0.9999502897262573,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9967039227485657,1
Cora,GraphSAGE,42,2,0.49837133288383484,0.9988790154457092,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.9996342658996582,1
Cora,GraphSAGE,42,4,0.22605863213539124,0.9674383997917175,0
Cora,GraphSAGE,42,3,0.1758957952260971,0.9999966621398926,1
Cora,GraphSAGE,42,10,0.3265705108642578,0.9674301147460938,0
Cora,GraphSAGE,42,3,0.4625406861305237,0.9991136193275452,0
Cora,GraphSAGE,42,8,0.4565689265727997,0.9776499271392822,1
Cora,GraphSAGE,42,1,0.57003253698349,0.9561603665351868,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.996385931968689,0
Cora,GraphSAGE,42,3,0.6058632135391235,0.8175159692764282,0
Cora,GraphSAGE,42,1,1.0,0.9898498058319092,1
Cora,GraphSAGE,42,3,0.319218248128891,0.9995629191398621,1
Cora,GraphSAGE,42,5,0.38371336460113525,0.9656074047088623,1
Cora,GraphSAGE,42,3,0.6058632135391235,0.9952858090400696,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.999620795249939,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9992031455039978,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9999998807907104,0
Cora,GraphSAGE,42,6,0.27315032482147217,0.9997904896736145,0
Cora,GraphSAGE,42,3,0.24755699932575226,0.9999854564666748,1
Cora,GraphSAGE,42,2,0.49837133288383484,0.9986757636070251,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.9993621706962585,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.998671293258667,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.9969949722290039,1
Cora,GraphSAGE,42,6,0.1298278421163559,0.999174177646637,1
Cora,GraphSAGE,42,6,0.058166585862636566,0.9172453880310059,0
Cora,GraphSAGE,42,1,0.57003253698349,0.9955999851226807,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.998909592628479,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.999948263168335,0
Cora,GraphSAGE,42,5,0.08273614943027496,0.9954755902290344,0
Cora,GraphSAGE,42,5,0.16872964799404144,0.9989768266677856,0
Cora,GraphSAGE,42,4,0.44104233384132385,0.9999496936798096,1
Cora,GraphSAGE,42,1,0.57003253698349,0.99837327003479,1
Cora,GraphSAGE,42,5,0.3407166004180908,0.9985299110412598,0
Cora,GraphSAGE,42,5,0.3407166004180908,0.9973179697990417,0
Cora,GraphSAGE,42,4,0.11856676638126373,0.991119921207428,1
Cora,GraphSAGE,42,1,1.0,0.945094645023346,1
Cora,GraphSAGE,42,5,0.38371336460113525,0.9981575608253479,1
Cora,GraphSAGE,42,19,0.15024857223033905,0.999535083770752,1
Cora,GraphSAGE,42,5,0.2117263823747635,0.9982323050498962,0
Cora,GraphSAGE,42,18,0.19255386292934418,0.9870198965072632,0
Cora,GraphSAGE,42,7,0.16309912502765656,0.9988294243812561,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.9938660264015198,1
Cora,GraphSAGE,42,3,0.4625406861305237,0.9995713829994202,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.9984802603721619,1
Cora,GraphSAGE,42,7,0.10167519748210907,0.9982275366783142,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.9999620914459229,1
Cora,GraphSAGE,42,2,0.7133550643920898,0.996070384979248,1
Cora,GraphSAGE,42,2,0.49837133288383484,0.9890143275260925,1
Cora,GraphSAGE,42,3,0.1758957952260971,0.9876118302345276,0
Cora,GraphSAGE,42,4,0.22605863213539124,0.9986762404441833,1
Cora,GraphSAGE,42,7,0.040251269936561584,0.9998314380645752,0
Cora,GraphSAGE,42,3,0.24755699932575226,0.9994094371795654,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9932871460914612,0
Cora,GraphSAGE,42,4,0.11856676638126373,0.9999924898147583,1
Cora,GraphSAGE,42,3,0.319218248128891,0.893321692943573,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.983666181564331,0
Cora,GraphSAGE,42,3,0.1758957952260971,0.9952467083930969,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.9999254941940308,1
Cora,GraphSAGE,42,1,0.57003253698349,0.9335200190544128,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9976533055305481,0
Cora,GraphSAGE,42,2,0.49837133288383484,0.9999998807907104,0
Cora,GraphSAGE,42,2,0.49837133288383484,0.9903649687767029,0
Cora,GraphSAGE,42,8,0.13409337401390076,0.9986586570739746,0
Cora,GraphSAGE,42,2,0.2833876311779022,1.0,0
Cora,GraphSAGE,42,2,0.2833876311779022,1.0,1
Cora,GraphSAGE,42,5,0.2547231614589691,0.9979233145713806,1
Cora,GraphSAGE,42,1,0.57003253698349,0.9998424053192139,1
Cora,GraphSAGE,42,3,0.605863094329834,0.9981999397277832,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9999560117721558,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.1811463087797165,0
Cora,GraphSAGE,42,1,0.57003253698349,0.9968812465667725,1
Cora,GraphSAGE,42,3,0.319218248128891,0.9994107484817505,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.9496945142745972,0
Cora,GraphSAGE,42,2,0.49837133288383484,0.9900414347648621,0
Cora,GraphSAGE,42,3,0.319218248128891,0.998842179775238,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9999263286590576,1
Cora,GraphSAGE,42,4,0.11856676638126373,0.9946404099464417,1
Cora,GraphSAGE,42,7,0.3166589140892029,0.975024402141571,1
Cora,GraphSAGE,42,9,0.1830618977546692,0.9966368675231934,0
Cora,GraphSAGE,42,1,0.57003253698349,0.9998761415481567,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9991039633750916,1
Cora,GraphSAGE,42,3,0.24755699932575226,0.9936916828155518,1
Cora,GraphSAGE,42,7,0.28594696521759033,0.99988853931427,0
Cora,GraphSAGE,42,6,0.1298278421163559,0.9984276294708252,0
Cora,GraphSAGE,42,2,0.2833876311779022,0.9999980926513672,0
Cora,GraphSAGE,42,5,0.16872964799404144,0.9989087581634521,1
Cora,GraphSAGE,42,4,0.33355045318603516,0.9999092817306519,0
Cora,GraphSAGE,42,4,0.22605863213539124,0.9969876408576965,1
Cora,GraphSAGE,42,5,0.38371336460113525,0.9866889119148254,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9948948621749878,1
Cora,GraphSAGE,42,4,0.22605863213539124,0.9999974966049194,1
Cora,GraphSAGE,42,3,0.319218248128891,0.9565001726150513,0
Cora,GraphSAGE,42,4,0.5485342144966125,0.9996024966239929,0
Cora,GraphSAGE,42,5,0.16872964799404144,0.9883395433425903,0
Cora,GraphSAGE,42,22,0.26136523485183716,0.9418386220932007,0
Cora,GraphSAGE,42,4,0.11856676638126373,0.8624780178070068,0
Cora,GraphSAGE,42,1,0.35504886507987976,0.990982711315155,0
Cora,GraphSAGE,42,3,0.319218248128891,0.9930419921875,1
Cora,GraphSAGE,42,4,0.5485342144966125,0.9890745282173157,1
Cora,GraphSAGE,42,4,0.33355045318603516,0.997531533241272,1
Cora,GraphSAGE,42,1,1.0,0.34310632944107056,0
Cora,GraphSAGE,42,3,0.1758957952260971,0.9995014667510986,1
Cora,GraphSAGE,42,1,0.35504886507987976,0.9951334595680237,1
Cora,GraphSAGE,42,2,0.2833876311779022,0.9999961853027344,0
